"time","DC Current","AC Current"
1786826385285,0,0
1786826385311,0,0
1786826385337,0,0
1786826385363,0,0
1786826385389,0,0
1786826385416,0,0
1786826385442,0,0
1786826385468,0,0
1786826385494,0,0
1786826385520,0,0
1786826385546,0,0
1786826385572,0,0
1786826385598,0,0
1786826385624,0,0
1786826385650,0,0
1786826385676,0,0
1786826385702,0,0
1786826385728,0,0
1786826385754,0,0
1786826385780,0,0
1786826385807,0,0
1786826385833,0,0
1786826385859,0,0
1786826385885,0,0
1786826385911,0,0
1786826385937,0,0
1786826385963,0,0
1786826385989,0,0
1786826386015,0,0
1786826386041,0,0
1786826386068,0,0
1786826386094,0,0
1786826386120,0,0
1786826386146,0,0
1786826386172,0,0
1786826386198,0,0
1786826386224,0,0
1786826386250,0,0
1786826386276,0,0
1786826386302,0,0
1786826386328,0,0
1786826386354,0,0
1786826386381,0,0
1786826386407,0,0
1786826386433,0,0
1786826386459,0,0
1786826386486,0,0
1786826386512,0,0
1786826386538,0,0
1786826386564,0,0
1786826386590,0,0
1786826386616,0,0
1786826386642,0,0
1786826386668,0,0
1786826386694,0,0
1786826386720,0,0
1786826386746,0,0
1786826386772,0,0
1786826386798,0,0
1786826386824,0,0
1786826386850,0,0
1786826386876,0,0
1786826386903,0,0
1786826386929,0,0
1786826386955,0,0
1786826386981,0,0
1786826387007,0,0
1786826387033,0,0
1786826387059,0,0
1786826387085,0,0
1786826387111,0,0
1786826387137,0,0
1786826387163,0,0
1786826387189,0,0
1786826387215,0,0
1786826387241,0,0
1786826387267,0,0
1786826387294,0,0
1786826387320,0,0
1786826387346,0,0
1786826387372,0,0
1786826387398,0,0
1786826387424,0,0
1786826387450,0,0
1786826387476,0,0
1786826387502,0,0
1786826387528,0,0
1786826387554,0,0
1786826387581,0,0
1786826387607,0,0
1786826387633,0,0
1786826387660,0,0
1786826387686,0,0
1786826387712,0,0
1786826387738,0,0
1786826387764,0,0
1786826387790,0,0
1786826387816,0,0
1786826387843,0,0
1786826387869,0,0
1786826387895,0,0
1786826387921,0,0
1786826387947,0,0
1786826387973,0,0
1786826387999,0,0
1786826388025,0,0
1786826388051,0,0
1786826388077,0,0
1786826388103,0,0
1786826388129,0,0
1786826388155,0,0
1786826388181,0,0
1786826388207,0,0
1786826388233,0,0
1786826388259,0,0
1786826388285,0,0
1786826388311,0,0
1786826388337,0,0
1786826388364,0,0
1786826388390,0,0
1786826388416,0,0
1786826388442,0,0
1786826388468,0,0
1786826388494,0,0
1786826388520,0,0
1786826388546,0,0
1786826388572,0,0
1786826388598,0,0
1786826388624,0,0
1786826388651,0,0
1786826388677,0,0
1786826388703,0,0
1786826388729,0,0
1786826388755,0,0
1786826388781,0,0
1786826388807,0,0
1786826388833,0,0
1786826388859,0,0
1786826388885,0,0
1786826388911,0,0
1786826388937,0,0
1786826388963,0,0
1786826388989,0,0
1786826389015,0,0
1786826389041,0,0
1786826389068,0,0
1786826389094,0,0
1786826389120,0,0
1786826389146,0,0
1786826389172,0,0
1786826389198,0,0
1786826389224,0,0
1786826389250,0,0
1786826389276,0,0
1786826389302,0,0
1786826389328,0,0
1786826389354,0,0
1786826389380,0,0
1786826389406,0,0
1786826389432,0,0
1786826389458,0,0
1786826389485,0,0
1786826389511,0,0
1786826389537,0,0
1786826389563,0,0
1786826389589,0,0
1786826389615,0,0
1786826389641,0,0
1786826389667,0,0
1786826389694,0,0
1786826389720,0,0
1786826389746,0,0
1786826389772,0,0
1786826389798,0,0
1786826389824,0,0
1786826389850,0,0
1786826389876,0,0
1786826389902,0,0
1786826389928,0,0
1786826389954,0,0
1786826389980,0,0
1786826390006,0,0
1786826390033,0,0
1786826390059,0,0
1786826390085,0,0
1786826390111,0,0
1786826390137,0,0
1786826390163,0,0
1786826390189,0,0
1786826390215,0,0
1786826390241,0,0
1786826390267,0,0
1786826390293,0,0
1786826390319,0,0
1786826390345,0,0
1786826390372,0,0
1786826390398,0,0
1786826390424,0,0
1786826390450,0,0
1786826390476,0,0
1786826390502,0,0
1786826390528,0,0
1786826390554,0,0
1786826390580,0,0
1786826390606,0,0
1786826390632,0,0
1786826390658,0,0
1786826390684,0,0
1786826390710,0,0
1786826390736,0,0
1786826390762,0,0
1786826390788,0,0
1786826390814,0,0
1786826390840,0,0
1786826390866,0,0
1786826390892,0,0
1786826390918,0,0
1786826390944,0,0
1786826390971,0,0
1786826390997,0,0
1786826391023,0,0
1786826391049,0,0
1786826391075,0,0
1786826391101,0,0
1786826391127,0,0
1786826391153,0,0
1786826391179,0,0
1786826391205,0,0
1786826391231,0,0
1786826391257,0,0
1786826391283,0,0
1786826391309,0,0
1786826391335,0,0
1786826391362,0,0
1786826391388,0,0
1786826391414,0,0
1786826391440,0,0
1786826391466,0,0
1786826391492,0,0
1786826391518,0,0
1786826391544,0,0
1786826391570,0,0
1786826391596,0,0
1786826391622,0,0
1786826391648,0,0
1786826391674,0,0
1786826391700,0,0
1786826391726,0,0
1786826391753,0,0
1786826391779,0,0
1786826391805,0,0
1786826391831,0,0
1786826391857,0,0
1786826391883,0,0
1786826391909,0,0
1786826391935,0,0
1786826391961,0,0
1786826391987,0,0
1786826392013,0,0
1786826392039,0,0
1786826392065,0,0
1786826392091,0,0
1786826392117,0,0
1786826392144,0,0
1786826392170,0,0
1786826392196,0,0
1786826392222,0,0
1786826392248,0,0
1786826392274,0,0
1786826392301,0,0
1786826392327,0,0
1786826392353,0,0
1786826392379,0,0
1786826392405,0,0
1786826392431,0,0
1786826392457,0,0
1786826392483,0,0
1786826392510,0,0
1786826392536,0,0
1786826392562,0,0
1786826392588,0,0
1786826392614,0,0
1786826392640,0,0
1786826392666,0,0
1786826392692,0,0
1786826392718,0,0
1786826392744,0,0
1786826392770,0,0
1786826392796,0,0
1786826392822,0,0
1786826392848,0,0
1786826392875,0,0
1786826392901,0,0
1786826392927,0,0
1786826392953,0,0
1786826392979,0,0
1786826393005,0,0
1786826393031,0,0
1786826393057,0,0
1786826393083,0,0
1786826393109,0,0
1786826393135,0,0
1786826393161,0,0
1786826393187,0,0
1786826393214,0,0
1786826393240,0,0
1786826393266,0,0
1786826393292,0,0
1786826393318,0,0
1786826393344,0,0
1786826393370,0,0
1786826393396,0,0
1786826393422,0,0
1786826393448,0,0
1786826393474,0,0
1786826393500,0,0
1786826393526,0,0
1786826393552,0,0
1786826393578,0,0
1786826393604,0,0
1786826393630,0,0
1786826393656,0,0
1786826393682,0,0
1786826393708,0,0
1786826393734,0,0
1786826393760,0,0
1786826393787,0,0
1786826393813,0,0
1786826393839,0,0
1786826393865,0,0
1786826393891,0,0
1786826393917,0,0
1786826393943,0,0
1786826393969,0,0
1786826393995,0,0
1786826394022,0,0
1786826394048,0,0
1786826394074,0,0
1786826394100,0,0
1786826394126,0,0
1786826394152,0,0
1786826394178,0,0
1786826394204,0,0
1786826394230,0,0
1786826394256,0,0
1786826394282,0,0
1786826394309,0,0
1786826394334,0,0
1786826394361,0,0
1786826394386,0,0
1786826394413,0,0
1786826394439,0,0
1786826394465,0,0
1786826394491,0,0
1786826394517,0,0
1786826394543,0,0
1786826394569,0,0
1786826394595,0,0
1786826394621,0,0
1786826394647,0,0
1786826394673,0,0
1786826394699,0,0
1786826394725,0,0
1786826394751,0,0
1786826394777,0,0
1786826394804,0,0
1786826394830,0,0
1786826394856,0,0
1786826394882,0,0
1786826394908,0,0
1786826394934,0,0
1786826394960,0,0
1786826394986,0,0
1786826395012,0,0
1786826395038,0,0
1786826395064,0,0
1786826395090,0,0
1786826395117,0,0
1786826395143,0,0
1786826395169,0,0
1786826395195,0,0
1786826395221,0,0
1786826395247,0,0
1786826395273,0,0
1786826395299,0,0
1786826395325,0,0
1786826395351,0,0
1786826395378,0,0
1786826395404,0,0
1786826395430,0,0
1786826395456,0,0
1786826395482,0,0
1786826395508,0,0
1786826395534,0,0
1786826395560,0,0
1786826395586,0,0
1786826395612,0,0
1786826395639,0,0
1786826395665,0,0
1786826395691,0,0
1786826395717,0,0
1786826395743,0,0
1786826395769,0,0
1786826395796,0,0
1786826395822,0,0
1786826395848,0,0
1786826395874,0,0
1786826395900,0,0
1786826395926,0,0
1786826395952,0,0
1786826395978,0,0
1786826396004,0,0
1786826396030,0,0
1786826396056,0,0
1786826396082,0,0
1786826396108,0,0
1786826396134,0,0
1786826396161,0,0
1786826396187,0,0
1786826396213,0,0
1786826396239,0,0
1786826396265,0,0
1786826396291,0,0
1786826396318,0,0
1786826396344,0,0
1786826396370,0,0
1786826396396,0,0
1786826396422,0,0
1786826396449,0,0
1786826396475,0,0
1786826396501,0,0
1786826396527,0,0
1786826396553,0,0
1786826396579,0,0
1786826396605,0,0
1786826396631,0,0
1786826396657,0,0
1786826396683,0,0
1786826396710,0,0
1786826396736,0,0
1786826396762,0,0
1786826396788,0,0
1786826396814,0,0
1786826396840,0,0
1786826396866,0,0
1786826396892,0,0
1786826396918,0,0
1786826396944,0,0
1786826396970,0,0
1786826396996,0,0
1786826397022,0,0
1786826397049,0,0
1786826397075,0,0
1786826397101,0,0
1786826397127,0,0
1786826397153,0,0
1786826397180,0,0
1786826397206,0,0
1786826397232,0,0
1786826397259,0,0
1786826397285,0,0
1786826397311,0,0
1786826397337,0,0
1786826397363,0,0
1786826397389,0,0
1786826397415,0,0
1786826397441,0,0
1786826397467,0,0
1786826397493,0,0
1786826397519,0,0
1786826397545,0,0
1786826397571,0,0
1786826397597,0,0
1786826397623,0,0
1786826397649,0,0
1786826397675,0,0
1786826397701,0,0
1786826397727,0,0
1786826397753,0,0
1786826397779,0,0
1786826397805,0,0
1786826397831,0,0
1786826397857,0,0
1786826397883,0,0
1786826397909,0,0
1786826397935,0,0
1786826397961,0,0
1786826397987,0,0
1786826398013,0,0
1786826398039,0,0
1786826398065,0,0
1786826398091,0,0
1786826398118,0,0
1786826398144,0,0
1786826398170,0,0
1786826398196,0,0
1786826398222,0,0
1786826398248,0,0
1786826398274,0,0
1786826398300,0,0
1786826398326,0,0
1786826398352,0,0
1786826398378,0,0
1786826398404,0,0
1786826398430,0,0
1786826398456,0,0
1786826398482,0,0
1786826398508,0,0
1786826398534,0,0
1786826398560,0,0
1786826398587,0,0
1786826398613,0,0
1786826398639,0,0
1786826398665,0,0
1786826398691,0,0
1786826398717,0,0
1786826398743,0,0
1786826398769,0,0
1786826398795,0,0
1786826398821,0,0
1786826398847,0,0
1786826398874,0,0
