"DTI Voltage","time"
1,1786826924773
0,1786826924799
0,1786826924825
0,1786826924851
0,1786826924877
0,1786826924903
0,1786826924929
0,1786826924956
0,1786826924982
0,1786826925008
0,1786826925034
0,1786826925060
0,1786826925086
0,1786826925112
1,1786826925138
0,1786826925164
0,1786826925190
0,1786826925216
0,1786826925242
0,1786826925268
0,1786826925294
0,1786826925320
1,1786826925346
0,1786826925372
0,1786826925398
1,1786826925424
0,1786826925450
0,1786826925476
0,1786826925502
0,1786826925528
0,1786826925554
0,1786826925580
0,1786826925606
1,1786826925633
1,1786826925659
0,1786826925685
1,1786826925710
0,1786826925737
0,1786826925763
0,1786826925789
0,1786826925815
0,1786826925841
0,1786826925868
0,1786826925894
0,1786826925920
0,1786826925947
0,1786826925973
0,1786826925999
0,1786826926025
0,1786826926051
0,1786826926077
1,1786826926103
0,1786826926129
0,1786826926155
0,1786826926181
0,1786826926207
0,1786826926233
0,1786826926259
0,1786826926285
0,1786826926312
0,1786826926338
1,1786826926364
0,1786826926390
0,1786826926416
1,1786826926442
0,1786826926468
0,1786826926494
0,1786826926520
0,1786826926546
0,1786826926572
1,1786826926598
1,1786826926624
0,1786826926650
0,1786826926676
0,1786826926702
0,1786826926729
0,1786826926755
1,1786826926781
0,1786826926807
0,1786826926833
0,1786826926859
0,1786826926885
1,1786826926911
0,1786826926937
0,1786826926963
0,1786826926989
0,1786826927015
1,1786826927041
1,1786826927067
0,1786826927093
0,1786826927120
0,1786826927146
0,1786826927172
0,1786826927198
0,1786826927224
0,1786826927250
1,1786826927276
0,1786826927303
1,1786826927329
0,1786826927355
0,1786826927381
0,1786826927407
0,1786826927433
1,1786826927459
0,1786826927485
0,1786826927511
0,1786826927537
0,1786826927563
0,1786826927589
0,1786826927615
0,1786826927641
1,1786826927668
0,1786826927694
0,1786826927720
0,1786826927746
0,1786826927772
0,1786826927798
0,1786826927824
0,1786826927850
0,1786826927876
0,1786826927902
0,1786826927928
0,1786826927954
1,1786826927980
0,1786826928006
0,1786826928032
0,1786826928058
0,1786826928084
0,1786826928110
0,1786826928136
0,1786826928162
0,1786826928188
0,1786826928214
0,1786826928240
0,1786826928267
0,1786826928293
0,1786826928319
1,1786826928345
1,1786826928371
0,1786826928397
0,1786826928423
0,1786826928450
0,1786826928476
0,1786826928502
0,1786826928528
0,1786826928554
0,1786826928580
0,1786826928606
0,1786826928632
0,1786826928658
0,1786826928684
0,1786826928711
0,1786826928737
0,1786826928763
1,1786826928789
1,1786826928815
0,1786826928841
0,1786826928867
1,1786826928894
1,1786826928920
0,1786826928946
0,1786826928972
0,1786826928998
0,1786826929024
0,1786826929050
0,1786826929076
0,1786826929102
1,1786826929129
0,1786826929155
0,1786826929181
0,1786826929207
0,1786826929233
0,1786826929259
0,1786826929285
0,1786826929311
0,1786826929337
0,1786826929363
0,1786826929389
1,1786826929416
0,1786826929442
0,1786826929468
0,1786826929494
0,1786826929520
1,1786826929547
0,1786826929573
0,1786826929599
0,1786826929625
0,1786826929651
0,1786826929677
0,1786826929703
0,1786826929729
0,1786826929755
0,1786826929781
0,1786826929808
0,1786826929834
0,1786826929860
1,1786826929886
1,1786826929912
0,1786826929938
0,1786826929964
0,1786826929990
0,1786826930017
1,1786826930043
1,1786826930069
0,1786826930095
1,1786826930121
1,1786826930147
1,1786826930173
0,1786826930199
0,1786826930226
0,1786826930252
0,1786826930278
1,1786826930304
0,1786826930330
0,1786826930356
0,1786826930382
0,1786826930408
0,1786826930434
0,1786826930460
1,1786826930486
1,1786826930512
0,1786826930538
1,1786826930564
0,1786826930591
0,1786826930617
0,1786826930644
0,1786826930670
1,1786826930696
0,1786826930722
0,1786826930748
0,1786826930774
0,1786826930800
1,1786826930827
0,1786826930853
0,1786826930879
0,1786826930905
0,1786826930931
0,1786826930957
0,1786826930983
0,1786826931009
1,1786826931035
0,1786826931061
1,1786826931087
0,1786826931113
0,1786826931140
0,1786826931166
0,1786826931192
0,1786826931218
0,1786826931244
0,1786826931270
0,1786826931296
0,1786826931322
0,1786826931348
0,1786826931374
0,1786826931400
0,1786826931426
0,1786826931452
0,1786826931478
0,1786826931504
0,1786826931531
0,1786826931557
0,1786826931583
0,1786826931609
1,1786826931635
1,1786826931661
0,1786826931687
0,1786826931714
1,1786826931740
0,1786826931766
0,1786826931792
0,1786826931818
0,1786826931844
0,1786826931870
1,1786826931896
1,1786826931922
0,1786826931949
1,1786826931975
0,1786826932000
1,1786826932026
1,1786826932052
0,1786826932078
0,1786826932104
0,1786826932130
1,1786826932157
1,1786826932183
0,1786826932209
1,1786826932235
0,1786826932261
1,1786826932287
0,1786826932313
0,1786826932339
0,1786826932365
0,1786826932391
0,1786826932417
1,1786826932443
0,1786826932469
0,1786826932495
1,1786826932521
0,1786826932548
0,1786826932573
0,1786826932599
1,1786826932625
0,1786826932651
0,1786826932677
0,1786826932703
0,1786826932730
0,1786826932756
0,1786826932781
0,1786826932807
0,1786826932833
0,1786826932860
0,1786826932886
0,1786826932912
0,1786826932938
0,1786826932964
0,1786826932990
0,1786826933016
0,1786826933042
1,1786826933069
1,1786826933095
0,1786826933121
0,1786826933147
0,1786826933173
0,1786826933199
0,1786826933225
0,1786826933251
0,1786826933278
0,1786826933304
0,1786826933329
1,1786826933356
0,1786826933382
1,1786826933408
0,1786826933434
0,1786826933460
0,1786826933486
0,1786826933512
0,1786826933538
0,1786826933564
0,1786826933590
0,1786826933616
0,1786826933642
0,1786826933668
0,1786826933694
0,1786826933720
0,1786826933746
1,1786826933773
0,1786826933799
0,1786826933825
0,1786826933851
0,1786826933877
0,1786826933903
0,1786826933929
1,1786826933955
0,1786826933981
0,1786826934007
0,1786826934033
1,1786826934060
0,1786826934086
0,1786826934112
0,1786826934138
0,1786826934164
1,1786826934191
0,1786826934217
0,1786826934243
0,1786826934269
0,1786826934295
0,1786826934321
0,1786826934347
0,1786826934373
0,1786826934399
0,1786826934425
0,1786826934451
0,1786826934477
1,1786826934503
0,1786826934529
0,1786826934555
0,1786826934582
0,1786826934608
1,1786826934634
1,1786826934660
0,1786826934686
1,1786826934712
0,1786826934739
0,1786826934765
0,1786826934791
0,1786826934817
0,1786826934843
1,1786826934869
0,1786826934895
0,1786826934921
0,1786826934947
0,1786826934973
0,1786826934999
0,1786826935026
0,1786826935052
1,1786826935078
0,1786826935104
1,1786826935130
0,1786826935156
1,1786826935182
0,1786826935208
0,1786826935234
0,1786826935261
0,1786826935287
0,1786826935313
0,1786826935339
0,1786826935365
0,1786826935391
0,1786826935417
0,1786826935443
0,1786826935469
0,1786826935495
0,1786826935522
0,1786826935548
0,1786826935574
1,1786826935600
1,1786826935626
0,1786826935652
1,1786826935678
0,1786826935704
1,1786826935730
0,1786826935756
0,1786826935782
1,1786826935809
1,1786826935835
0,1786826935861
0,1786826935887
0,1786826935913
0,1786826935939
0,1786826935965
0,1786826935991
0,1786826936017
0,1786826936043
0,1786826936069
0,1786826936095
0,1786826936122
1,1786826936148
0,1786826936174
0,1786826936200
0,1786826936226
0,1786826936252
0,1786826936278
0,1786826936304
0,1786826936330
0,1786826936356
0,1786826936382
0,1786826936408
0,1786826936434
1,1786826936460
0,1786826936486
0,1786826936512
0,1786826936538
1,1786826936565
0,1786826936591
0,1786826936617
0,1786826936643
0,1786826936669
1,1786826936695
1,1786826936721
1,1786826936748
0,1786826936774
0,1786826936800
0,1786826936826
0,1786826936852
0,1786826936878
0,1786826936904
0,1786826936930
0,1786826936956
0,1786826936982
0,1786826937008
0,1786826937034
0,1786826937060
0,1786826937086
1,1786826937112
0,1786826937138
0,1786826937165
0,1786826937191
0,1786826937217
0,1786826937243
0,1786826937269
0,1786826937295
0,1786826937321
0,1786826937348
0,1786826937374
0,1786826937400
0,1786826937426
0,1786826937452
1,1786826937478
0,1786826937504
0,1786826937531
0,1786826937557
0,1786826937583
0,1786826937609
0,1786826937635
0,1786826937662
0,1786826937688
0,1786826937714
1,1786826937740
0,1786826937766
0,1786826937792
0,1786826937818
0,1786826937844
0,1786826937870
0,1786826937896
0,1786826937922
0,1786826937948
0,1786826937974
0,1786826938000
1,1786826938026
0,1786826938052
0,1786826938079
0,1786826938105
0,1786826938131
0,1786826938158
0,1786826938184
0,1786826938210
1,1786826938236
0,1786826938262
0,1786826938288
0,1786826938314
1,1786826938340
1,1786826938366
0,1786826938392
0,1786826938418
1,1786826938444
0,1786826938470
0,1786826938496
0,1786826938522
0,1786826938548
0,1786826938574
0,1786826938601
0,1786826938628
0,1786826938654
1,1786826938680
1,1786826938706
0,1786826938732
1,1786826938759
0,1786826938785
0,1786826938811
0,1786826938837
0,1786826938863
0,1786826938889
0,1786826938915
0,1786826938941
0,1786826938967
0,1786826938993
0,1786826939019
0,1786826939045
0,1786826939071
0,1786826939097
0,1786826939123
0,1786826939149
0,1786826939175
0,1786826939201
0,1786826939227
0,1786826939253
1,1786826939279
0,1786826939305
1,1786826939331
0,1786826939357
0,1786826939383
0,1786826939410
1,1786826939436
0,1786826939462
0,1786826939488
0,1786826939514
0,1786826939540
0,1786826939566
0,1786826939592
0,1786826939618
1,1786826939644
0,1786826939671
0,1786826939697
0,1786826939723
0,1786826939749
1,1786826939775
1,1786826939801
0,1786826939828
0,1786826939854
0,1786826939880
0,1786826939905
1,1786826939932
1,1786826939958
0,1786826939984
0,1786826940010
0,1786826940036
0,1786826940062
0,1786826940088
0,1786826940114
0,1786826940140
0,1786826940166
0,1786826940192
0,1786826940218
1,1786826940244
0,1786826940270
0,1786826940296
0,1786826940323
0,1786826940349
0,1786826940375
0,1786826940401
1,1786826940427
0,1786826940453
1,1786826940479
1,1786826940505
1,1786826940531
0,1786826940557
0,1786826940583
0,1786826940609
0,1786826940636
0,1786826940661
0,1786826940688
1,1786826940714
1,1786826940740
0,1786826940766
1,1786826940792
0,1786826940818
0,1786826940844
0,1786826940870
0,1786826940896
1,1786826940922
0,1786826940948
0,1786826940974
0,1786826941000
0,1786826941026
0,1786826941052
0,1786826941078
1,1786826941105
0,1786826941131
0,1786826941157
0,1786826941183
0,1786826941209
0,1786826941235
0,1786826941261
0,1786826941287
0,1786826941313
0,1786826941339
0,1786826941365
0,1786826941391
0,1786826941417
0,1786826941443
0,1786826941470
0,1786826941496
0,1786826941522
0,1786826941548
0,1786826941574
0,1786826941600
0,1786826941626
1,1786826941652
0,1786826941678
0,1786826941704
0,1786826941730
1,1786826941757
0,1786826941783
0,1786826941809
0,1786826941835
0,1786826941861
1,1786826941887
0,1786826941914
0,1786826941940
0,1786826941966
0,1786826941992
0,1786826942018
0,1786826942044
1,1786826942071
0,1786826942096
0,1786826942123
0,1786826942149
0,1786826942175
0,1786826942201
0,1786826942227
0,1786826942253
1,1786826942279
0,1786826942305
1,1786826942331
1,1786826942357
0,1786826942384
0,1786826942410
0,1786826942436
0,1786826942462
0,1786826942488
0,1786826942514
0,1786826942540
0,1786826942566
0,1786826942592
1,1786826942618
0,1786826942644
0,1786826942670
0,1786826942697
0,1786826942722
0,1786826942749
0,1786826942775
1,1786826942801
0,1786826942827
1,1786826942853
0,1786826942879
0,1786826942905
0,1786826942931
0,1786826942957
0,1786826942983
0,1786826943010
0,1786826943036
1,1786826943062
1,1786826943088
0,1786826943114
0,1786826943140
1,1786826943166
0,1786826943192
0,1786826943218
1,1786826943245
1,1786826943271
0,1786826943297
0,1786826943323
0,1786826943349
0,1786826943375
1,1786826943401
0,1786826943427
0,1786826943453
0,1786826943479
0,1786826943505
0,1786826943532
0,1786826943558
0,1786826943584
0,1786826943610
1,1786826943636
0,1786826943662
0,1786826943688
1,1786826943714
0,1786826943740
0,1786826943766
0,1786826943792
0,1786826943818
1,1786826943844
0,1786826943870
0,1786826943896
0,1786826943923
0,1786826943949
0,1786826943975
0,1786826944001
0,1786826944027
0,1786826944053
0,1786826944079
0,1786826944105
0,1786826944131
0,1786826944158
0,1786826944184
0,1786826944210
1,1786826944236
0,1786826944262
0,1786826944288
0,1786826944314
0,1786826944340
0,1786826944366
1,1786826944392
0,1786826944418
1,1786826944444
0,1786826944470
0,1786826944496
1,1786826944522
0,1786826944548
0,1786826944574
0,1786826944600
0,1786826944626
0,1786826944653
0,1786826944679
0,1786826944705
0,1786826944731
0,1786826944757
0,1786826944783
0,1786826944810
0,1786826944836
0,1786826944862
0,1786826944888
1,1786826944914
0,1786826944940
0,1786826944967
1,1786826944993
0,1786826945019
0,1786826945045
0,1786826945071
0,1786826945097
0,1786826945123
1,1786826945150
1,1786826945176
0,1786826945202
0,1786826945228
0,1786826945254
0,1786826945280
0,1786826945306
0,1786826945332
0,1786826945358
0,1786826945384
0,1786826945410
0,1786826945436
1,1786826945462
0,1786826945488
0,1786826945514
0,1786826945541
0,1786826945567
0,1786826945594
0,1786826945620
0,1786826945646
0,1786826945672
0,1786826945698
0,1786826945724
0,1786826945750
1,1786826945776
0,1786826945802
1,1786826945828
0,1786826945854
0,1786826945880
0,1786826945906
1,1786826945932
1,1786826945958
1,1786826945985
0,1786826946011
0,1786826946037
1,1786826946063
0,1786826946089
1,1786826946115
0,1786826946141
0,1786826946167
0,1786826946193
0,1786826946219
0,1786826946246
0,1786826946272
0,1786826946298
0,1786826946324
0,1786826946350
0,1786826946376
0,1786826946402
0,1786826946428
0,1786826946454
0,1786826946480
1,1786826946507
0,1786826946533
0,1786826946559
0,1786826946585
1,1786826946611
0,1786826946637
0,1786826946663
0,1786826946689
0,1786826946715
0,1786826946741
0,1786826946767
1,1786826946793
0,1786826946820
0,1786826946846
1,1786826946872
0,1786826946898
0,1786826946924
1,1786826946950
0,1786826946976
1,1786826947002
0,1786826947028
1,1786826947055
0,1786826947081
0,1786826947107
0,1786826947133
1,1786826947159
0,1786826947185
0,1786826947211
0,1786826947237
0,1786826947263
0,1786826947290
0,1786826947316
0,1786826947342
0,1786826947368
0,1786826947394
0,1786826947420
0,1786826947446
0,1786826947472
0,1786826947498
0,1786826947524
1,1786826947550
0,1786826947576
0,1786826947602
0,1786826947629
0,1786826947655
0,1786826947681
0,1786826947707
0,1786826947733
0,1786826947759
0,1786826947785
0,1786826947811
0,1786826947837
0,1786826947863
0,1786826947889
0,1786826947915
0,1786826947941
1,1786826947967
0,1786826947993
1,1786826948019
0,1786826948045
0,1786826948071
0,1786826948097
1,1786826948123
1,1786826948149
0,1786826948175
0,1786826948201
0,1786826948227
0,1786826948254
1,1786826948280
1,1786826948306
0,1786826948332
0,1786826948358
0,1786826948384
0,1786826948410
1,1786826948436
1,1786826948462
1,1786826948488
1,1786826948515
0,1786826948541
0,1786826948567
1,1786826948593
0,1786826948619
0,1786826948644
1,1786826948671
0,1786826948697
0,1786826948723
0,1786826948749
0,1786826948775
1,1786826948801
0,1786826948827
1,1786826948853
0,1786826948879
0,1786826948905
0,1786826948931
1,1786826948957
0,1786826948983
0,1786826949010
0,1786826949036
0,1786826949061
1,1786826949087
0,1786826949113
1,1786826949139
0,1786826949165
0,1786826949191
0,1786826949217
0,1786826949243
0,1786826949269
0,1786826949295
0,1786826949321
0,1786826949348
0,1786826949374
0,1786826949400
0,1786826949426
0,1786826949452
0,1786826949478
0,1786826949504
0,1786826949530
1,1786826949556
0,1786826949581
0,1786826949607
1,1786826949634
1,1786826949660
0,1786826949686
0,1786826949712
1,1786826949738
0,1786826949764
0,1786826949790
0,1786826949816
0,1786826949842
1,1786826949868
0,1786826949894
0,1786826949920
0,1786826949947
0,1786826949974
0,1786826950000
1,1786826950026
0,1786826950052
0,1786826950078
0,1786826950104
1,1786826950130
1,1786826950156
0,1786826950182
0,1786826950208
1,1786826950235
0,1786826950261
0,1786826950287
0,1786826950313
0,1786826950339
0,1786826950365
1,1786826950391
0,1786826950417
0,1786826950443
0,1786826950469
0,1786826950495
0,1786826950522
0,1786826950548
0,1786826950574
0,1786826950600
0,1786826950626
0,1786826950653
1,1786826950679
1,1786826950705
1,1786826950731
0,1786826950757
0,1786826950783
0,1786826950809
0,1786826950835
1,1786826950861
0,1786826950888
0,1786826950914
0,1786826950940
0,1786826950966
0,1786826950992
0,1786826951018
0,1786826951044
0,1786826951070
0,1786826951096
0,1786826951122
1,1786826951148
0,1786826951174
0,1786826951200
1,1786826951226
0,1786826951252
0,1786826951278
1,1786826951304
1,1786826951331
0,1786826951357
0,1786826951383
0,1786826951409
0,1786826951435
1,1786826951461
0,1786826951487
0,1786826951513
1,1786826951539
0,1786826951565
0,1786826951591
0,1786826951617
0,1786826951643
0,1786826951669
0,1786826951695
0,1786826951721
1,1786826951748
0,1786826951774
0,1786826951800
0,1786826951826
0,1786826951852
0,1786826951878
0,1786826951904
0,1786826951930
0,1786826951956
0,1786826951982
0,1786826952008
0,1786826952034
0,1786826952060
0,1786826952086
0,1786826952112
0,1786826952138
0,1786826952164
0,1786826952190
0,1786826952216
0,1786826952242
0,1786826952268
0,1786826952295
0,1786826952321
0,1786826952347
1,1786826952373
0,1786826952399
0,1786826952425
0,1786826952451
0,1786826952477
0,1786826952503
0,1786826952529
0,1786826952555
0,1786826952581
0,1786826952607
1,1786826952633
0,1786826952660
0,1786826952686
0,1786826952712
0,1786826952738
0,1786826952764
0,1786826952790
0,1786826952816
0,1786826952842
0,1786826952868
0,1786826952894
0,1786826952920
0,1786826952946
0,1786826952973
0,1786826952999
0,1786826953025
0,1786826953051
1,1786826953078
0,1786826953104
0,1786826953130
0,1786826953156
0,1786826953182
0,1786826953208
0,1786826953234
0,1786826953260
0,1786826953286
0,1786826953312
0,1786826953338
0,1786826953364
0,1786826953391
0,1786826953417
1,1786826953443
0,1786826953469
0,1786826953495
1,1786826953521
0,1786826953547
0,1786826953573
0,1786826953599
0,1786826953627
0,1786826953653
0,1786826953680
0,1786826953706
0,1786826953733
0,1786826953759
0,1786826953785
0,1786826953811
0,1786826953837
1,1786826953863
0,1786826953889
0,1786826953915
0,1786826953941
1,1786826953967
0,1786826953993
0,1786826954019
0,1786826954046
0,1786826954072
0,1786826954098
0,1786826954124
0,1786826954150
1,1786826954176
0,1786826954202
0,1786826954228
0,1786826954254
1,1786826954280
0,1786826954306
0,1786826954332
0,1786826954358
0,1786826954385
0,1786826954411
0,1786826954437
0,1786826954463
0,1786826954489
0,1786826954515
0,1786826954541
0,1786826954567
0,1786826954593
0,1786826954619
0,1786826954645
0,1786826954671
0,1786826954698
0,1786826954724
0,1786826954750
0,1786826954776
0,1786826954802
0,1786826954828
0,1786826954854
0,1786826954880
0,1786826954906
0,1786826954932
0,1786826954958
0,1786826954984
0,1786826955011
0,1786826955037
1,1786826955063
0,1786826955089
0,1786826955115
0,1786826955141
0,1786826955167
0,1786826955193
1,1786826955219
0,1786826955245
0,1786826955271
0,1786826955298
0,1786826955324
0,1786826955350
1,1786826955376
0,1786826955402
0,1786826955428
0,1786826955454
0,1786826955480
0,1786826955506
0,1786826955533
1,1786826955559
0,1786826955585
0,1786826955611
0,1786826955637
1,1786826955663
0,1786826955689
0,1786826955715
0,1786826955741
0,1786826955767
0,1786826955793
0,1786826955819
0,1786826955845
0,1786826955871
1,1786826955897
0,1786826955923
0,1786826955949
0,1786826955975
0,1786826956002
0,1786826956028
0,1786826956054
0,1786826956080
0,1786826956106
0,1786826956132
0,1786826956158
0,1786826956184
0,1786826956210
0,1786826956236
0,1786826956262
0,1786826956288
0,1786826956314
0,1786826956340
0,1786826956366
1,1786826956392
0,1786826956418
1,1786826956444
0,1786826956470
0,1786826956496
0,1786826956522
0,1786826956549
0,1786826956575
1,1786826956601
0,1786826956627
0,1786826956653
1,1786826956679
0,1786826956705
1,1786826956731
0,1786826956757
1,1786826956783
0,1786826956809
0,1786826956835
0,1786826956861
0,1786826956887
0,1786826956913
0,1786826956939
0,1786826956966
0,1786826956992
0,1786826957018
1,1786826957044
0,1786826957070
0,1786826957096
0,1786826957122
0,1786826957149
0,1786826957175
0,1786826957201
0,1786826957227
0,1786826957253
0,1786826957279
0,1786826957305
0,1786826957332
0,1786826957358
0,1786826957384
0,1786826957410
0,1786826957436
0,1786826957462
0,1786826957488
0,1786826957514
1,1786826957540
0,1786826957566
0,1786826957592
1,1786826957618
0,1786826957645
1,1786826957671
0,1786826957697
0,1786826957723
0,1786826957749
0,1786826957776
0,1786826957802
1,1786826957828
0,1786826957854
0,1786826957880
0,1786826957906
0,1786826957932
0,1786826957958
1,1786826957984
0,1786826958010
0,1786826958036
1,1786826958062
0,1786826958088
0,1786826958115
0,1786826958141
0,1786826958167
1,1786826958193
0,1786826958219
0,1786826958245
0,1786826958271
0,1786826958297
0,1786826958323
0,1786826958349
0,1786826958375
0,1786826958401
0,1786826958427
0,1786826958454
1,1786826958480
0,1786826958506
0,1786826958532
0,1786826958558
0,1786826958584
0,1786826958610
1,1786826958636
0,1786826958662
0,1786826958688
1,1786826958714
0,1786826958740
1,1786826958767
0,1786826958792
0,1786826958818
1,1786826958845
1,1786826958871
0,1786826958897
0,1786826958923
0,1786826958949
0,1786826958975
0,1786826959001
0,1786826959027
1,1786826959053
0,1786826959079
0,1786826959105
0,1786826959131
1,1786826959157
0,1786826959183
0,1786826959209
0,1786826959235
0,1786826959262
0,1786826959288
0,1786826959314
0,1786826959340
0,1786826959366
0,1786826959392
1,1786826959418
1,1786826959444
0,1786826959470
0,1786826959497
0,1786826959523
0,1786826959549
0,1786826959575
0,1786826959601
0,1786826959627
0,1786826959653
0,1786826959679
0,1786826959705
0,1786826959731
0,1786826959757
0,1786826959783
0,1786826959809
0,1786826959835
0,1786826959861
0,1786826959887
0,1786826959914
0,1786826959940
0,1786826959966
0,1786826959992
0,1786826960018
1,1786826960044
0,1786826960070
0,1786826960096
0,1786826960122
0,1786826960148
0,1786826960174
0,1786826960201
0,1786826960227
1,1786826960253
0,1786826960279
0,1786826960305
1,1786826960331
0,1786826960357
1,1786826960383
0,1786826960409
0,1786826960435
0,1786826960461
0,1786826960487
0,1786826960513
1,1786826960539
1,1786826960565
1,1786826960591
0,1786826960617
0,1786826960643
0,1786826960669
1,1786826960696
0,1786826960722
0,1786826960748
0,1786826960774
0,1786826960800
1,1786826960826
1,1786826960852
0,1786826960878
0,1786826960904
0,1786826960930
1,1786826960956
0,1786826960982
0,1786826961008
0,1786826961034
1,1786826961060
1,1786826961086
0,1786826961112
1,1786826961138
0,1786826961164
0,1786826961190
0,1786826961216
0,1786826961242
0,1786826961268
0,1786826961294
1,1786826961320
0,1786826961346
1,1786826961372
0,1786826961398
0,1786826961425
0,1786826961451
0,1786826961477
0,1786826961503
0,1786826961529
0,1786826961555
0,1786826961581
0,1786826961607
0,1786826961633
0,1786826961659
0,1786826961685
0,1786826961711
1,1786826961737
1,1786826961764
0,1786826961790
0,1786826961816
0,1786826961842
0,1786826961868
0,1786826961894
1,1786826961920
1,1786826961947
0,1786826961973
0,1786826961999
1,1786826962025
0,1786826962051
0,1786826962077
0,1786826962103
0,1786826962129
0,1786826962156
0,1786826962182
0,1786826962208
0,1786826962234
0,1786826962260
0,1786826962286
0,1786826962312
1,1786826962338
0,1786826962364
0,1786826962390
0,1786826962416
0,1786826962443
1,1786826962469
0,1786826962495
0,1786826962521
0,1786826962547
1,1786826962573
0,1786826962599
0,1786826962625
1,1786826962651
1,1786826962677
0,1786826962703
0,1786826962729
0,1786826962755
1,1786826962781
1,1786826962807
0,1786826962834
0,1786826962860
0,1786826962886
1,1786826962912
0,1786826962938
0,1786826962964
0,1786826962991
1,1786826963017
1,1786826963043
0,1786826963069
0,1786826963095
0,1786826963121
0,1786826963147
0,1786826963173
0,1786826963199
1,1786826963225
0,1786826963251
0,1786826963277
1,1786826963303
0,1786826963329
1,1786826963356
0,1786826963381
0,1786826963408
0,1786826963433
0,1786826963460
0,1786826963486
0,1786826963512
0,1786826963538
0,1786826963564
0,1786826963590
1,1786826963616
1,1786826963642
0,1786826963668
0,1786826963695
0,1786826963721
0,1786826963747
0,1786826963773
0,1786826963799
0,1786826963825
0,1786826963851
1,1786826963877
0,1786826963903
1,1786826963929
0,1786826963955
1,1786826963981
0,1786826964007
0,1786826964033
0,1786826964060
0,1786826964086
0,1786826964112
0,1786826964138
0,1786826964164
0,1786826964190
0,1786826964216
0,1786826964242
0,1786826964268
1,1786826964295
0,1786826964321
0,1786826964347
0,1786826964373
0,1786826964400
0,1786826964426
1,1786826964452
0,1786826964478
0,1786826964504
0,1786826964530
0,1786826964556
0,1786826964583
0,1786826964608
0,1786826964635
0,1786826964661
1,1786826964687
1,1786826964713
0,1786826964739
0,1786826964765
0,1786826964791
1,1786826964817
0,1786826964843
0,1786826964869
0,1786826964895
0,1786826964921
0,1786826964948
1,1786826964974
1,1786826965000
0,1786826965026
0,1786826965052
0,1786826965078
0,1786826965104
0,1786826965131
0,1786826965157
0,1786826965183
0,1786826965209
0,1786826965235
0,1786826965261
0,1786826965287
0,1786826965313
0,1786826965339
0,1786826965365
0,1786826965391
0,1786826965417
0,1786826965443
0,1786826965469
0,1786826965496
0,1786826965522
0,1786826965548
0,1786826965574
0,1786826965600
0,1786826965626
0,1786826965652
0,1786826965678
0,1786826965704
1,1786826965730
0,1786826965756
0,1786826965782
0,1786826965808
0,1786826965834
0,1786826965860
0,1786826965886
0,1786826965913
0,1786826965939
0,1786826965965
1,1786826965991
0,1786826966017
0,1786826966043
0,1786826966069
1,1786826966095
1,1786826966121
0,1786826966147
0,1786826966173
0,1786826966199
1,1786826966225
0,1786826966251
0,1786826966277
0,1786826966304
1,1786826966330
0,1786826966356
0,1786826966382
0,1786826966408
0,1786826966434
0,1786826966461
0,1786826966487
0,1786826966513
1,1786826966539
0,1786826966565
0,1786826966591
0,1786826966617
0,1786826966643
0,1786826966669
0,1786826966695
0,1786826966721
0,1786826966747
0,1786826966773
0,1786826966799
0,1786826966825
0,1786826966851
0,1786826966877
1,1786826966904
0,1786826966930
0,1786826966956
0,1786826966982
0,1786826967008
0,1786826967034
1,1786826967060
0,1786826967086
0,1786826967112
0,1786826967138
0,1786826967164
0,1786826967190
0,1786826967216
0,1786826967242
0,1786826967268
0,1786826967294
0,1786826967320
1,1786826967346
0,1786826967372
0,1786826967398
0,1786826967424
1,1786826967450
0,1786826967476
1,1786826967503
1,1786826967529
0,1786826967555
0,1786826967581
1,1786826967607
0,1786826967633
0,1786826967659
0,1786826967685
0,1786826967711
0,1786826967738
0,1786826967764
1,1786826967790
0,1786826967816
0,1786826967842
1,1786826967868
0,1786826967894
0,1786826967920
0,1786826967946
0,1786826967972
0,1786826967998
0,1786826968024
1,1786826968050
1,1786826968077
0,1786826968103
1,1786826968129
0,1786826968155
1,1786826968182
0,1786826968208
0,1786826968234
0,1786826968260
0,1786826968286
0,1786826968313
0,1786826968339
1,1786826968365
0,1786826968391
0,1786826968417
0,1786826968443
1,1786826968470
1,1786826968496
0,1786826968522
0,1786826968548
1,1786826968574
0,1786826968600
0,1786826968626
1,1786826968652
0,1786826968678
0,1786826968704
0,1786826968731
0,1786826968757
0,1786826968783
0,1786826968809
0,1786826968835
0,1786826968861
0,1786826968887
0,1786826968913
0,1786826968939
0,1786826968965
0,1786826968991
0,1786826969018
0,1786826969043
0,1786826969069
1,1786826969095
1,1786826969122
0,1786826969148
0,1786826969174
0,1786826969200
0,1786826969226
0,1786826969253
1,1786826969279
0,1786826969305
0,1786826969331
0,1786826969357
1,1786826969383
0,1786826969410
0,1786826969436
0,1786826969462
0,1786826969488
1,1786826969514
1,1786826969540
0,1786826969566
0,1786826969592
0,1786826969618
0,1786826969644
0,1786826969670
0,1786826969696
0,1786826969722
0,1786826969748
0,1786826969774
0,1786826969800
0,1786826969826
0,1786826969852
0,1786826969878
0,1786826969905
0,1786826969931
0,1786826969957
1,1786826969983
1,1786826970009
0,1786826970035
0,1786826970062
0,1786826970088
0,1786826970114
0,1786826970140
0,1786826970167
1,1786826970193
0,1786826970219
0,1786826970245
0,1786826970271
0,1786826970297
0,1786826970324
0,1786826970350
