"voltage","time"
25.452,1786826423492
25.452,1786826423378
25.452,1786826423268
25.452,1786826423152
25.452,1786826423040
25.452,1786826422918
25.452,1786826422804
25.452,1786826422694
25.452,1786826422578
25.452,1786826422466
25.452,1786826422354
25.488,1786826422230
25.488,1786826422120
25.488,1786826422004
25.488,1786826421892
25.488,1786826421780
25.488,1786826421658
25.488,1786826421546
25.488,1786826421429
25.488,1786826421205
25.461,1786826421081
25.461,1786826420971
25.461,1786826420855
25.461,1786826420743
25.461,1786826420631
25.461,1786826420509
25.461,1786826420392
25.461,1786826420280
25.461,1786826420168
25.461,1786826420056
25.515,1786826419934
25.515,1786826419817
25.515,1786826419705
25.515,1786826419593
25.515,1786826419481
25.515,1786826419243
25.515,1786826419131
25.515,1786826419019
25.515,1786826418907
25.542,1786826418785
25.542,1786826418668
25.542,1786826418443
25.542,1786826418332
25.542,1786826418209
25.542,1786826418093
25.542,1786826417869
25.542,1786826417757
25.506,1786826417635
25.506,1786826417518
25.506,1786826417294
25.506,1786826417182
25.506,1786826417070
25.506,1786826416943
25.506,1786826416719
25.506,1786826416605
25.506,1786826416494
25.452,1786826416364
25.452,1786826416252
25.452,1786826416140
25.452,1786826416026
25.452,1786826415916
25.452,1786826415790
25.452,1786826415678
25.452,1786826415566
25.452,1786826415454
25.452,1786826415337
25.497,1786826415215
25.497,1786826415103
25.497,1786826414991
25.497,1786826414879
25.497,1786826414762
25.497,1786826414640
25.497,1786826414528
25.497,1786826414416
25.497,1786826414304
25.497,1786826414187
25.479,1786826414065
25.479,1786826413953
25.479,1786826413841
25.479,1786826413729
25.479,1786826413613
25.479,1786826413267
25.479,1786826413155
25.497,1786826412914
25.497,1786826412802
25.497,1786826412690
25.497,1786826412578
25.497,1786826412461
25.497,1786826412339
25.497,1786826412227
25.497,1786826412115
25.497,1786826412003
25.497,1786826411886
25.497,1786826411774
25.515,1786826411652
25.515,1786826411540
25.515,1786826411428
25.515,1786826411314
25.515,1786826411143
25.515,1786826411021
25.515,1786826410909
25.515,1786826410792
25.515,1786826410680
25.515,1786826410568
25.551,1786826410446
25.551,1786826410334
25.551,1786826410217
25.551,1786826410105
25.551,1786826409993
25.551,1786826409871
25.551,1786826409759
25.551,1786826409642
25.551,1786826409530
25.551,1786826409418
25.533,1786826409294
25.533,1786826409182
25.533,1786826409065
25.533,1786826408953
25.533,1786826408841
25.533,1786826408722
25.533,1786826408610
25.533,1786826408493
25.533,1786826408381
25.533,1786826408269
25.515,1786826408147
25.515,1786826408035
25.515,1786826407919
25.515,1786826407807
25.515,1786826407695
25.515,1786826407573
25.515,1786826407461
25.515,1786826407344
25.515,1786826407232
25.515,1786826407120
25.533,1786826406886
25.533,1786826406770
25.533,1786826406658
25.533,1786826406546
25.533,1786826406434
25.533,1786826406312
25.533,1786826406195
25.533,1786826406083
25.533,1786826405971
25.533,1786826405859
25.524,1786826405737
25.524,1786826405606
25.524,1786826405479
25.524,1786826405229
25.524,1786826405060
25.524,1786826404937
25.524,1786826404810
25.524,1786826404684
25.524,1786826404572
25.542,1786826404406
25.542,1786826404266
25.542,1786826404139
25.542,1786826403895
25.542,1786826403731
25.542,1786826403589
25.542,1786826403448
25.542,1786826403331
25.542,1786826403206
25.569,1786826402933
25.569,1786826402773
25.569,1786826402647
25.569,1786826402535
25.569,1786826402413
25.569,1786826402121
25.569,1786826401979
25.569,1786826401870
25.569,1786826401743
25.551,1786826401601
25.551,1786826401450
25.551,1786826401310
25.551,1786826401198
25.551,1786826401068
25.551,1786826400947
25.551,1786826400794
25.551,1786826400653
25.551,1786826400263
25.551,1786826399988
25.551,1786826399856
25.551,1786826399745
25.551,1786826399610
25.551,1786826399338
25.551,1786826399060
25.488,1786826398938
25.488,1786826398814
25.488,1786826398670
25.488,1786826398532
25.488,1786826398391
25.488,1786826398258
25.488,1786826398141
25.488,1786826397859
25.488,1786826397717
25.551,1786826397575
25.551,1786826397449
25.551,1786826397199
25.551,1786826397053
25.551,1786826396904
25.551,1786826396778
25.551,1786826396666
25.551,1786826396545
25.551,1786826396407
25.551,1786826396252
25.506,1786826396117
25.506,1786826395877
25.506,1786826395735
25.506,1786826395593
25.506,1786826395443
25.506,1786826395328
25.506,1786826395201
25.506,1786826395078
25.506,1786826394939
25.533,1786826394769
25.533,1786826394643
25.533,1786826394531
25.533,1786826394419
25.533,1786826394270
25.533,1786826393975
25.533,1786826393848
25.533,1786826393608
25.524,1786826393308
25.524,1786826393182
25.524,1786826392945
25.524,1786826392795
25.524,1786826392515
25.524,1786826392385
25.524,1786826392273
25.488,1786826392128
25.488,1786826391842
25.488,1786826391715
25.488,1786826391590
25.488,1786826391469
25.488,1786826391027
25.488,1786826390915
25.488,1786826390804
25.533,1786826390496
25.533,1786826390358
25.533,1786826390246
25.533,1786826390115
25.533,1786826389966
25.533,1786826389825
25.533,1786826389685
25.533,1786826389552
25.533,1786826389440
25.542,1786826389305
25.542,1786826389148
25.542,1786826389005
25.542,1786826388878
25.542,1786826388751
25.542,1786826388629
25.542,1786826388488
25.542,1786826388327
25.542,1786826388200
25.542,1786826388074
25.551,1786826387942
25.551,1786826387811
25.551,1786826387672
25.551,1786826387531
25.551,1786826387405
25.551,1786826387271
25.551,1786826387162
25.551,1786826387021
25.551,1786826386869
25.551,1786826386725
25.578,1786826386603
25.578,1786826386477
25.578,1786826386352
25.578,1786826386214
25.578,1786826386052
25.578,1786826385916
25.578,1786826385804
25.578,1786826385693
25.578,1786826385536
25.578,1786826385396
25.578,1786826385257
25.56,1786826385138
25.56,1786826385008
25.56,1786826384882
25.56,1786826384731
25.56,1786826384589
25.56,1786826384462
25.56,1786826384335
25.56,1786826384212
25.56,1786826383917
25.533,1786826383777
25.533,1786826383651
25.533,1786826383539
25.533,1786826383400
25.533,1786826383240
25.533,1786826383088
25.533,1786826382976
25.533,1786826382850
25.533,1786826382718
25.533,1786826382564
25.533,1786826382290
25.533,1786826382159
25.533,1786826382047
25.533,1786826381905
25.533,1786826381742
25.533,1786826381615
25.533,1786826381487
25.533,1786826381375
25.533,1786826381248
25.533,1786826381082
25.533,1786826380939
25.533,1786826380812
25.533,1786826380686
25.533,1786826380575
25.533,1786826380268
25.533,1786826380145
25.533,1786826379906
25.533,1786826379765
25.551,1786826379599
25.551,1786826379473
25.551,1786826379347
25.551,1786826379231
25.551,1786826378942
25.551,1786826378805
25.551,1786826378674
25.551,1786826378548
25.551,1786826378436
25.569,1786826378301
25.569,1786826378156
25.569,1786826378017
25.569,1786826377779
25.569,1786826377643
25.569,1786826377499
25.569,1786826377346
25.569,1786826377219
25.569,1786826377107
25.524,1786826376983
25.524,1786826376831
25.524,1786826376691
25.524,1786826376552
25.524,1786826376421
25.524,1786826376301
25.524,1786826376161
25.524,1786826376023
25.524,1786826375861
25.524,1786826375749
25.542,1786826375613
25.542,1786826375487
25.542,1786826375360
25.542,1786826375243
25.542,1786826374939
25.542,1786826374798
25.542,1786826374681
25.542,1786826374555
25.542,1786826374432
25.542,1786826374292
25.578,1786826374121
25.578,1786826373995
25.578,1786826373868
25.578,1786826373756
25.578,1786826373609
25.578,1786826373443
25.578,1786826373317
25.578,1786826373191
25.578,1786826373082
25.578,1786826372938
25.569,1786826372789
25.569,1786826372650
25.569,1786826372525
25.569,1786826372408
25.569,1786826372149
25.569,1786826372009
25.569,1786826371866
25.569,1786826371754
25.569,1786826371627
25.533,1786826371491
25.533,1786826371192
25.533,1786826371066
25.533,1786826370954
25.533,1786826370832
25.533,1786826370674
25.533,1786826370536
25.533,1786826370397
25.533,1786826370285
25.578,1786826370145
25.578,1786826370022
25.578,1786826369867
25.578,1786826369728
25.578,1786826369611
25.578,1786826369475
25.578,1786826369364
25.578,1786826369211
25.578,1786826369070
25.578,1786826368924
25.578,1786826368812
25.524,1786826368690
25.524,1786826368551
25.524,1786826368393
25.524,1786826368253
25.524,1786826368141
25.524,1786826368005
25.524,1786826367874
25.524,1786826367733
25.524,1786826367579
25.524,1786826367453
25.605,1786826367331
25.605,1786826367215
25.605,1786826367076
25.605,1786826366781
25.605,1786826366643
25.605,1786826366531
25.605,1786826366407
25.605,1786826366252
25.605,1786826366106
25.551,1786826365972
25.551,1786826365860
25.551,1786826365736
25.551,1786826365297
25.551,1786826365171
25.551,1786826365055
25.551,1786826364916
25.551,1786826364763
25.533,1786826364627
25.533,1786826364501
25.533,1786826364385
25.533,1786826364242
25.533,1786826364101
25.533,1786826363950
25.533,1786826363820
25.533,1786826363693
25.533,1786826363567
25.533,1786826363266
25.533,1786826363129
25.533,1786826363017
25.533,1786826362891
25.533,1786826362612
25.533,1786826362352
25.533,1786826362229
25.533,1786826362100
25.533,1786826361976
25.515,1786826361811
25.515,1786826361687
25.515,1786826361570
25.515,1786826361458
25.515,1786826361325
25.515,1786826361162
25.515,1786826361016
25.515,1786826360907
25.515,1786826360780
25.515,1786826360657
25.533,1786826360507
25.533,1786826360348
25.533,1786826360236
25.533,1786826360110
25.533,1786826359998
25.533,1786826359832
25.533,1786826359678
25.533,1786826359552
25.533,1786826359443
25.533,1786826359313
25.506,1786826359179
25.506,1786826359028
25.506,1786826358886
25.506,1786826358755
25.506,1786826358643
25.506,1786826358506
25.506,1786826358350
25.506,1786826358206
25.506,1786826357969
25.506,1786826357859
25.56,1786826357695
25.56,1786826357547
25.56,1786826357406
25.56,1786826357280
25.56,1786826357168
25.56,1786826357017
25.56,1786826356875
25.56,1786826356739
25.56,1786826356612
25.56,1786826356482
25.542,1786826356360
25.542,1786826356207
25.542,1786826356083
25.542,1786826355942
25.542,1786826355826
25.542,1786826355690
25.542,1786826355564
25.542,1786826355414
25.542,1786826355267
25.542,1786826355155
25.569,1786826355019
25.569,1786826354907
25.569,1786826354754
25.569,1786826354488
25.569,1786826354239
25.569,1786826354099
25.569,1786826353837
25.551,1786826353715
25.551,1786826353583
25.551,1786826353471
25.551,1786826353318
25.551,1786826353180
25.551,1786826353038
25.551,1786826352912
25.551,1786826352800
25.551,1786826352664
25.551,1786826352521
25.551,1786826352381
25.533,1786826352245
25.533,1786826352133
25.533,1786826351848
25.533,1786826351712
25.533,1786826351575
25.533,1786826351449
25.533,1786826351333
25.533,1786826351197
25.533,1786826351057
25.542,1786826350779
25.542,1786826350667
25.542,1786826350540
25.542,1786826350384
25.542,1786826350230
25.542,1786826350089
25.542,1786826349977
25.542,1786826349865
25.542,1786826349704
25.524,1786826349553
25.524,1786826349412
25.524,1786826349300
25.524,1786826349175
25.524,1786826349044
25.524,1786826348895
25.524,1786826348743
25.524,1786826348620
25.524,1786826348503
25.524,1786826348391
25.533,1786826348094
25.533,1786826347947
25.533,1786826347820
25.533,1786826347708
25.533,1786826347558
25.533,1786826347415
25.533,1786826347276
25.533,1786826347150
25.533,1786826347025
25.533,1786826346916
25.542,1786826346760
25.542,1786826346606
25.542,1786826346237
25.542,1786826346103
25.542,1786826345949
25.542,1786826345810
25.542,1786826345678
25.542,1786826345551
25.56,1786826345432
25.56,1786826345293
25.56,1786826345138
25.56,1786826345011
25.56,1786826344884
25.56,1786826344768
25.56,1786826344636
25.56,1786826344385
25.56,1786826344245
25.578,1786826344098
25.578,1786826343966
25.578,1786826343840
25.578,1786826343728
25.578,1786826343588
25.578,1786826343425
25.578,1786826343301
25.578,1786826343174
25.578,1786826343062
25.578,1786826342919
25.551,1786826342769
25.551,1786826342628
25.551,1786826342502
25.551,1786826342378
25.551,1786826342262
25.551,1786826341959
25.551,1786826341833
25.551,1786826341706
25.551,1786826341594
25.551,1786826341453
25.533,1786826341302
25.533,1786826341143
25.533,1786826341034
25.533,1786826340907
25.533,1786826340780
25.533,1786826340627
25.533,1786826340487
25.533,1786826340361
25.533,1786826340235
25.533,1786826340125
25.551,1786826339972
25.551,1786826339691
25.551,1786826339567
25.551,1786826339450
25.551,1786826339315
25.551,1786826339190
25.551,1786826339049
25.551,1786826338905
25.551,1786826338796
25.488,1786826338659
25.488,1786826338535
25.488,1786826338379
25.488,1786826338111
25.488,1786826337976
25.488,1786826337864
25.488,1786826337705
25.488,1786826337566
25.488,1786826337443
25.506,1786826337306
25.506,1786826337190
25.506,1786826337051
25.506,1786826336897
25.506,1786826336760
25.506,1786826336636
25.506,1786826336509
25.506,1786826336383
25.506,1786826336244
25.506,1786826336102
25.506,1786826335962
25.452,1786826335826
25.452,1786826335714
25.452,1786826335571
25.452,1786826335430
25.452,1786826335156
25.452,1786826335024
25.452,1786826334913
25.452,1786826334762
25.452,1786826334624
25.578,1786826334487
25.578,1786826334355
25.578,1786826334243
25.578,1786826334101
25.578,1786826333945
25.578,1786826333803
25.578,1786826333565
25.578,1786826333438
25.578,1786826333278
25.515,1786826333113
25.515,1786826332987
25.515,1786826332875
25.515,1786826332743
25.515,1786826332605
25.515,1786826332438
25.515,1786826332314
25.515,1786826332200
25.515,1786826332073
25.515,1786826331949
25.524,1786826331782
25.524,1786826331637
25.524,1786826331525
25.524,1786826331399
25.524,1786826331287
25.524,1786826331126
25.524,1786826330981
25.524,1786826330841
25.524,1786826330729
25.524,1786826330617
25.524,1786826330479
25.497,1786826330330
25.497,1786826330194
25.497,1786826330067
25.497,1786826329937
25.497,1786826329825
25.497,1786826329525
25.497,1786826329397
25.497,1786826329270
25.497,1786826329158
25.569,1786826329012
25.569,1786826328871
25.569,1786826328725
25.569,1786826328599
25.569,1786826328472
25.569,1786826328350
25.569,1786826328194
25.569,1786826328058
25.569,1786826327934
25.569,1786826327807
25.506,1786826327540
25.506,1786826327386
25.506,1786826327245
25.506,1786826326997
25.506,1786826326871
25.506,1786826326730
25.506,1786826326579
25.506,1786826326462
25.506,1786826326340
25.506,1786826326231
25.506,1786826326090
25.506,1786826325931
25.506,1786826325791
25.506,1786826325668
25.506,1786826325543
25.506,1786826325273
25.506,1786826325118
25.506,1786826324991
25.515,1786826324870
25.515,1786826324737
25.515,1786826324596
25.515,1786826324454
25.515,1786826324315
25.515,1786826324173
25.515,1786826324061
25.515,1786826323934
25.515,1786826323780
25.515,1786826323637
25.542,1786826323377
25.542,1786826323265
25.542,1786826323120
25.542,1786826322967
25.542,1786826322819
25.542,1786826322707
25.542,1786826322577
25.542,1786826322453
25.542,1786826322311
25.506,1786826322149
25.506,1786826322018
25.506,1786826321906
25.506,1786826321794
25.506,1786826321643
25.506,1786826321482
25.506,1786826321352
25.506,1786826321114
25.506,1786826320974
25.515,1786826320820
25.515,1786826320680
25.515,1786826320554
25.515,1786826320442
25.515,1786826320319
25.515,1786826320149
25.515,1786826320009
25.515,1786826319884
25.515,1786826319775
25.515,1786826319658
25.515,1786826319522
25.497,1786826319356
25.497,1786826319216
25.497,1786826318973
25.497,1786826318847
25.497,1786826318680
25.497,1786826318534
25.497,1786826318411
25.497,1786826318299
25.497,1786826318172
25.452,1786826318024
25.452,1786826317862
25.452,1786826317736
25.452,1786826317500
25.452,1786826317347
25.452,1786826317207
25.452,1786826317070
25.452,1786826316943
25.452,1786826316813
25.488,1786826316535
25.488,1786826316380
25.488,1786826316250
25.488,1786826316137
25.488,1786826316015
25.488,1786826315862
25.488,1786826315718
25.488,1786826315464
25.497,1786826315327
25.497,1786826315203
25.497,1786826315043
25.497,1786826314917
25.497,1786826314791
25.497,1786826314655
25.497,1786826314539
25.497,1786826314389
25.497,1786826314234
25.497,1786826314123
25.542,1786826313980
25.542,1786826313853
25.542,1786826313741
25.542,1786826313629
25.542,1786826313486
25.542,1786826313349
25.542,1786826313072
25.542,1786826312961
25.542,1786826312833
25.542,1786826312693
25.353,1786826312534
25.353,1786826312408
25.353,1786826312277
25.353,1786826312165
25.353,1786826312026
25.353,1786826311864
25.353,1786826311732
25.353,1786826311605
25.353,1786826311479
25.353,1786826311353
25.299,1786826311203
25.299,1786826311048
25.299,1786826310936
25.299,1786826310809
25.299,1786826310527
25.299,1786826310245
25.299,1786826310136
25.299,1786826310004
25.326,1786826309869
25.326,1786826309716
25.326,1786826309448
25.326,1786826309336
25.326,1786826309199
25.326,1786826309061
25.326,1786826308900
25.326,1786826308774
25.326,1786826308648
25.29,1786826308526
25.29,1786826308380
25.29,1786826308238
25.29,1786826308101
25.29,1786826307978
25.29,1786826307852
25.29,1786826307587
25.29,1786826307433
25.281,1786826307059
25.281,1786826306922
25.281,1786826306768
25.281,1786826306623
25.281,1786826306511
25.281,1786826306376
25.281,1786826306264
25.281,1786826306107
25.281,1786826305966
25.281,1786826305840
25.281,1786826305705
25.281,1786826305593
25.281,1786826305447
25.281,1786826305293
25.281,1786826305153
25.281,1786826305033
25.281,1786826304901
25.281,1786826304777
25.281,1786826304626
25.281,1786826304485
25.272,1786826304354
25.272,1786826304227
25.272,1786826304115
25.272,1786826303977
25.272,1786826303822
25.272,1786826303687
25.272,1786826303560
25.272,1786826303448
25.272,1786826303308
25.272,1786826303162
25.317,1786826303017
25.317,1786826302890
25.317,1786826302767
25.317,1786826302650
25.317,1786826302497
25.317,1786826302204
25.317,1786826302090
25.317,1786826301978
25.317,1786826301839
25.317,1786826301697
25.281,1786826301545
25.281,1786826301421
25.281,1786826301294
25.281,1786826301186
25.281,1786826301040
25.281,1786826300877
25.281,1786826300750
25.281,1786826300638
25.281,1786826300526
25.281,1786826300379
25.29,1786826300219
25.29,1786826300077
25.29,1786826299967
25.29,1786826299835
25.29,1786826299708
25.29,1786826299557
25.29,1786826299404
25.29,1786826299276
25.29,1786826299150
25.29,1786826299038
25.335,1786826298894
25.335,1786826298748
25.335,1786826298610
25.335,1786826298486
25.335,1786826298374
25.335,1786826298237
25.335,1786826298097
25.335,1786826297943
25.335,1786826297816
25.335,1786826297705
25.299,1786826297580
25.299,1786826297439
25.299,1786826297286
25.299,1786826297145
25.299,1786826297028
25.299,1786826296902
25.299,1786826296768
25.299,1786826296628
25.299,1786826296468
25.299,1786826296341
25.299,1786826296229
25.299,1786826296109
25.299,1786826295949
25.299,1786826295684
25.299,1786826295557
25.299,1786826295439
25.299,1786826295297
25.299,1786826295003
25.299,1786826294877
25.236,1786826294627
25.236,1786826294488
25.236,1786826294353
25.236,1786826294208
25.236,1786826293961
25.236,1786826293836
25.236,1786826293674
25.236,1786826293534
25.317,1786826293416
25.317,1786826293289
25.317,1786826293178
25.317,1786826293019
25.317,1786826292879
25.317,1786826292729
25.317,1786826292602
25.317,1786826292489
25.317,1786826292353
25.317,1786826292217
25.299,1786826292067
25.299,1786826291939
25.299,1786826291827
25.299,1786826291701
25.299,1786826291552
25.299,1786826291414
25.299,1786826291272
25.299,1786826291146
25.299,1786826291034
25.299,1786826290908
25.299,1786826290767
25.317,1786826290616
25.317,1786826290490
25.317,1786826290378
25.317,1786826290256
25.317,1786826290110
25.317,1786826289948
25.317,1786826289807
25.317,1786826289698
25.317,1786826289582
25.29,1786826289284
25.29,1786826289142
25.29,1786826289026
25.29,1786826288900
25.29,1786826288789
25.29,1786826288627
25.29,1786826288467
25.29,1786826288340
25.29,1786826288228
25.29,1786826288102
25.281,1786826287951
25.281,1786826287810
25.281,1786826287670
25.281,1786826287558
25.281,1786826287434
25.281,1786826287292
25.281,1786826287156
25.281,1786826287002
25.281,1786826286876
25.281,1786826286760
25.254,1786826286640
25.254,1786826286499
25.254,1786826286347
25.254,1786826286204
25.254,1786826286092
25.254,1786826285966
25.254,1786826285829
25.254,1786826285671
25.254,1786826285530
25.254,1786826285406
25.254,1786826285294
25.2,1786826285158
25.2,1786826284995
25.2,1786826284859
25.2,1786826284732
25.2,1786826284606
25.2,1786826284481
25.2,1786826284339
25.2,1786826284186
25.2,1786826284059
25.2,1786826283929
25.029,1786826283800
25.029,1786826283688
25.029,1786826283534
25.029,1786826283376
25.029,1786826283128
25.029,1786826283015
25.029,1786826282888
25.029,1786826282772
25.029,1786826282632
25.02,1786826282487
25.02,1786826282347
25.02,1786826282214
25.02,1786826282102
25.02,1786826281980
25.02,1786826281815
25.02,1786826281674
25.02,1786826281551
25.02,1786826281425
25.02,1786826281313
25.038,1786826281164
25.038,1786826281011
25.038,1786826280885
25.038,1786826280774
25.038,1786826280647
25.038,1786826280517
25.038,1786826280213
25.038,1786826280086
25.038,1786826279972
25.038,1786826279860
25.056,1786826279702
25.056,1786826279561
25.056,1786826279417
25.056,1786826279291
25.056,1786826279179
25.056,1786826279030
25.056,1786826278871
25.056,1786826278733
25.056,1786826278494
25.02,1786826278372
25.02,1786826278214
25.02,1786826277948
25.02,1786826277823
25.02,1786826277699
25.02,1786826277562
25.02,1786826277426
25.02,1786826277285
25.02,1786826277158
25.038,1786826277018
25.038,1786826276906
25.038,1786826276753
25.038,1786826276611
25.038,1786826276479
25.038,1786826276343
25.038,1786826276231
25.038,1786826276096
25.038,1786826275949
25.038,1786826275812
25.038,1786826275675
25.038,1786826275551
25.038,1786826275280
25.038,1786826275158
25.038,1786826275031
25.038,1786826274895
25.038,1786826274641
25.038,1786826274500
25.011,1786826274219
25.011,1786826274095
25.011,1786826273983
25.011,1786826273829
25.011,1786826273547
25.011,1786826273421
25.011,1786826273309
25.011,1786826273167
25.011,1786826273027
25.02,1786826272882
25.02,1786826272758
25.02,1786826272650
25.02,1786826272520
25.02,1786826272366
25.02,1786826272221
25.02,1786826272095
25.02,1786826271851
25.02,1786826271714
25.029,1786826271553
25.029,1786826271423
25.029,1786826271297
25.029,1786826271185
25.029,1786826271044
25.029,1786826270891
25.029,1786826270735
25.029,1786826270623
25.029,1786826270497
25.029,1786826270387
25.065,1786826270074
25.065,1786826269951
25.065,1786826269709
25.065,1786826269586
25.065,1786826269420
25.065,1786826269280
25.065,1786826269151
25.065,1786826269039
25.101,1786826268748
25.101,1786826268592
25.101,1786826268480
25.101,1786826268354
25.101,1786826268244
25.101,1786826268081
25.101,1786826267935
25.101,1786826267795
25.101,1786826267683
25.101,1786826267560
25.101,1786826267421
25.101,1786826267132
25.101,1786826267023
25.101,1786826266894
25.101,1786826266774
25.101,1786826266621
25.101,1786826266482
25.101,1786826266336
25.101,1786826266224
25.047,1786826266092
25.047,1786826265969
25.047,1786826265817
25.047,1786826265672
25.047,1786826265545
25.047,1786826265423
25.047,1786826265297
25.047,1786826265162
25.047,1786826265022
25.047,1786826264880
25.056,1786826264760
25.056,1786826264630
25.056,1786826264506
25.056,1786826264366
25.056,1786826264212
25.056,1786826264080
25.056,1786826263958
25.056,1786826263846
25.056,1786826263694
25.056,1786826263555
25.056,1786826263407
25.029,1786826263285
25.029,1786826263159
25.029,1786826263033
25.029,1786826262879
25.029,1786826262738
25.029,1786826262604
25.029,1786826262492
25.029,1786826262362
25.029,1786826262221
25.029,1786826262066
25.11,1786826261931
25.11,1786826261805
25.11,1786826261548
25.11,1786826261407
25.11,1786826261259
25.11,1786826261015
25.11,1786826260888
25.11,1786826260734
25.056,1786826260585
25.056,1786826260460
25.056,1786826260334
25.056,1786826260222
25.056,1786826260084
25.056,1786826259927
25.056,1786826259786
25.056,1786826259660
25.056,1786826259548
25.056,1786826259417
25.065,1786826259255
25.065,1786826259116
25.065,1786826258989
25.065,1786826258751
25.065,1786826258613
25.065,1786826258453
25.065,1786826258310
25.065,1786826258198
25.065,1786826258072
25.065,1786826257961
25.083,1786826257794
25.083,1786826257654
25.083,1786826257528
25.083,1786826257403
25.083,1786826257291
25.083,1786826257144
25.083,1786826257003
25.083,1786826256864
25.083,1786826256737
25.083,1786826256620
25.101,1786826256487
25.101,1786826256338
25.101,1786826256200
25.101,1786826256068
25.101,1786826255942
25.101,1786826255822
25.101,1786826255681
25.101,1786826255526
25.101,1786826255399
25.101,1786826255273
25.065,1786826255151
25.065,1786826255011
25.065,1786826254871
25.065,1786826254716
25.065,1786826254605
25.065,1786826254468
25.065,1786826254338
25.065,1786826254200
25.065,1786826254049
25.065,1786826253929
25.038,1786826253788
25.038,1786826253676
25.038,1786826253538
25.038,1786826253400
25.038,1786826253260
25.038,1786826253134
25.038,1786826252997
25.038,1786826252889
25.038,1786826252743
25.038,1786826252589
25.038,1786826252463
25.101,1786826252330
25.101,1786826252218
25.101,1786826252086
25.101,1786826251975
25.101,1786826251835
25.101,1786826251685
25.101,1786826251539
25.101,1786826251286
25.101,1786826251175
25.02,1786826250869
25.02,1786826250746
25.02,1786826250619
25.02,1786826250507
25.02,1786826250354
25.02,1786826250231
25.02,1786826250090
25.02,1786826249964
25.02,1786826249850
25.038,1786826249579
25.038,1786826249440
25.038,1786826249295
25.038,1786826249171
25.038,1786826249035
25.038,1786826248909
25.038,1786826248763
25.038,1786826248630
25.038,1786826248503
25.056,1786826248381
25.056,1786826248270
25.056,1786826248129
25.056,1786826247988
25.056,1786826247848
25.056,1786826247723
25.056,1786826247596
25.056,1786826247471
25.056,1786826247321
25.056,1786826247185
25.056,1786826247054
25.056,1786826246920
25.056,1786826246810
25.056,1786826246668
25.056,1786826246366
25.056,1786826246248
25.056,1786826246122
25.056,1786826245999
25.056,1786826245853
25.056,1786826245705
25.074,1786826245458
25.074,1786826245345
25.074,1786826245193
25.074,1786826245053
25.074,1786826244906
25.074,1786826244789
25.074,1786826244663
25.074,1786826244537
25.029,1786826244230
25.029,1786826244103
25.029,1786826243991
25.029,1786826243879
25.029,1786826243724
25.029,1786826243555
25.029,1786826243428
25.029,1786826243318
25.029,1786826243192
25.029,1786826243076
25.083,1786826242912
25.083,1786826242775
25.083,1786826242649
25.083,1786826242536
25.083,1786826242424
25.083,1786826242288
25.083,1786826242124
25.083,1786826241980
25.083,1786826241868
25.083,1786826241744
25.083,1786826241619
25.074,1786826241468
25.074,1786826241307
25.074,1786826241199
25.074,1786826241072
25.074,1786826240964
25.074,1786826240797
25.074,1786826240656
25.074,1786826240515
25.074,1786826240403
25.074,1786826240272
25.056,1786826240137
25.056,1786826239983
25.056,1786826239846
25.056,1786826239730
25.056,1786826239603
25.056,1786826239481
25.056,1786826239330
25.056,1786826239189
25.056,1786826239043
25.056,1786826238931
25.056,1786826238810
25.056,1786826238671
25.056,1786826238515
25.056,1786826238373
25.056,1786826238261
25.056,1786826238129
25.056,1786826238012
25.056,1786826237859
25.056,1786826237719
25.056,1786826237579
25.047,1786826237453
25.047,1786826237327
25.047,1786826237201
25.047,1786826237050
25.047,1786826236909
25.047,1786826236797
25.047,1786826236660
25.047,1786826236533
25.047,1786826236394
25.047,1786826236247
25.047,1786826236106
25.065,1786826235984
25.065,1786826235872
25.065,1786826235726
25.065,1786826235572
25.065,1786826235447
25.065,1786826235182
25.065,1786826235059
25.065,1786826234918
25.065,1786826234763
25.056,1786826234642
25.056,1786826234515
25.056,1786826234403
25.056,1786826234251
25.056,1786826233963
25.056,1786826233851
25.056,1786826233728
25.056,1786826233602
25.056,1786826233458
25.074,1786826233297
25.074,1786826233171
25.074,1786826232933
25.074,1786826232790
25.011,1786826218151
25.011,1786826217639
25.011,1786826217512
25.011,1786826217400
25.011,1786826217288
25.011,1786826217064
24.957,1786826216938
24.957,1786826216826
24.957,1786826216714
24.957,1786826216600
24.957,1786826216490
24.957,1786826216364
24.957,1786826216252
24.957,1786826216140
24.957,1786826216028
24.957,1786826215916
24.966,1786826215789
24.966,1786826215677
24.993,1786826183888
24.993,1786826183776
24.993,1786826183664
24.993,1786826183552
24.993,1786826183314
24.993,1786826183202
24.993,1786826183088
24.993,1786826182977
24.984,1786826182738
24.984,1786826182626
24.984,1786826182514
24.984,1786826182164
24.984,1786826182052
24.984,1786826181940
24.984,1786826181828
24.913,1786826181702
24.913,1786826181590
24.913,1786826181478
24.913,1786826181366
24.913,1786826181254
24.913,1786826181129
24.913,1786826181017
24.913,1786826180905
24.913,1786826180791
24.913,1786826180685
24.975,1786826180558
24.975,1786826180446
24.975,1786826180334
24.975,1786826180220
24.975,1786826180111
24.975,1786826179872
24.975,1786826179760
24.975,1786826179646
24.975,1786826179539
24.993,1786826179412
24.993,1786826179300
24.993,1786826179188
24.993,1786826179074
24.993,1786826178838
24.993,1786826178726
